symbol,exchange,at_institution,at_minimum_order_value,at_minimum_quantity,at_buy_order_mark_up,at_sell_order_mark_up,at_min_ticker_price,at_accumulate_fractional_moo_order,at_max_price_different_percentage,at_max_price_percentage_diff._with_pre._close_price,at_enable_redis_price_sources,at_enable_waiting_for_approval_orders,at_created_by,at_created_date,at_updated_by,at_updated_date,at_notional_order_price_bracket,at_max_notional,at_max_quantity,at_max_single_moo_pool_qty,at_max_internal_exec_qty,at_max_pool_profit_%,at_max_pool_loss_%,at_min_auto_close_qty,at_min_qty_for_additional_price_%,at_additional_price_%,at_price_bracket_enabled,at_combine_buy/sell_moo_pool_order,at_allow_less_than_one_exec_intly,at_notional_moo_pool_order,at_accumulate_moo_in_pre-open,at_allow_auto_close_whole_qty_pool,at_enabled_limit_less_than_equity_min,at_max_market_value_allowed_in_pool,at_allow_auto_close_whole_qty_in_pool_scheduler,ccp_ccp_only_security_name,ccp_ccp_only_currency,ccp_ccp_only_isin,ccp_ccp_only_country_code,ccp_ccp_only_mic_code_x,ccp_ccp_only_bbg_ticker,ccp_ccp_only_tcl1,ccp_ccp_only_tcl2,ccp_ccp_only_tcl3,ccp_ccp_only_status,ccp_ccp_only_tradability,ccp_ccp_only_last_updated,ccp_ccp_only_mic_code_y,ccp_minimum_order_value,ccp_minimum_quantity,ccp_min_ticker_price,ccp_ccp_only_maximum_price_diff_preev_cls,ccp_ccp_only_maximum_price_diff_other_prices,ccp_ccp_only_enb_wfa_ord_in_prc_validtn,ccp_ccp_only_buy_restricted,ccp_ccp_only_sell_restricted,ccp_max_notional,ccp_max_single_moo_pool_qty,ccp_accumulate_fractional_moo_order,ccp_combine_buy/sell_moo_pool_order,ccp_accumulate_moo_in_pre-open,ccp_notional_moo_pool_order,ccp_max_internal_exec_qty,ccp_allow_less_than_one_exec_intly,ccp_enabled_limit_less_than_equity_min,ccp_ccp_only_maximum_pool_profit_percent,ccp_ccp_only_maximum_pool_loss_percent,ccp_min_auto_close_qty,ccp_max_market_value_allowed_in_pool,ccp_ccp_only_allow_auto_close_limit,ccp_allow_auto_close_whole_qty_pool,ccp_allow_auto_close_whole_qty_in_pool_scheduler,ccp_ccp_only_minimum_quantity_for_additional_price_percent,ccp_additional_price_%,ccp_ccp_only_redis_price_enabled,ccp_price_bracket_enabled,mismatched_fields,action
UC81,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:40,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,UBS (LUX) FUND SOLUTIONS UBS BBG US LIQ. CORP 1-5  ETF USD DIS,GBX,LU1048314949,GB,XLON,BBG007KMNL29,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
IUMD,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:50,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES IV PLC ISH USA MOMENTUM ETF USD DIST,USD,IE00BFF5RZ82,GB,XLON,BBG00JZ9VVK5,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
PLTI,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:18:09,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,LEVERAGE SHARES PUBLIC LIMITED COMPANY INCOMESHARES PALANTIR OPTIONS ETP,GBX,XS3068775009,GB,XLON,BBG01VT6H1G7,Traded Products,ETN,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
JGRE,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-03-26 10:43:22,CECIL BRANDON,2025-09-30 14:12:12,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,JPMORGAN ETFS (IRELAND) ICAV JPM GLOBAL REI UCITS ETF USD ACC,GBX,IE00BF4G6Y48,GB,XLON,BBG00LYB47N6,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
KWBE,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:44,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,KRANESHARES ICAV CSI CHINA INTERNET UCITS ETF EUR,EUR,IE00BFXR7900,GB,XLON,BBG00M83P623,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
3GIL,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:46,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE MULTI ASSET ISSUER PUBLIC LIMITED COMPANY WISDOMTREE GILTS 10Y 3X DAILY LEVERAGED,GBX,IE00BKT09479,GB,XLON,BBG007KJDV70,Traded Products,ETN,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
SGLP,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:42,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,INVESCO PHYSICAL MARKETS PUBLIC LIMITED COMPANY INVESCO PHYSICAL GOLD ETC,GBX,IE00B579F325,GB,XLON,BBG002BHC0W6,Traded Products,ETC,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
AUAD,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:11:58,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,UBS (IRL) ETF PLC UBS MSCI AUSTRALIA  ETF AUD DIS,GBX,IE00BD4TY345,GB,XLON,BBG00HPS4035,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
IITU,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-03-26 10:43:23,CECIL BRANDON,2025-09-30 14:16:23,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES V PUBLIC LIMITED COMPANY ISHRS S&P 500 INF TECH SECT ETF USD ACC,GBX,IE00B3WJKG14,GB,XLON,BBG00BDQW9Z0,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
JPHG,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:39,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,AMUNDI INDEX SOLUTIONS AMUNDI NIK400 DH GBP,GBX,LU1681039308,GB,XLON,BBG00KDPQNB4,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
MSFY,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:54,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,LEVERAGE SHARES PUBLIC LIMITED COMPANY INCOMESHARES MICROSOFT (MSFT) OPTIONS,USD,XS2901886288,GB,XLON,BBG01PT11DG2,Traded Products,ETN,Equity,Inactive,Non-Tradable,2025-12-05T11:50:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
ISFD,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:35,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES PLC ISHARES COR FTSE 100 UCITS USD HDG (ACC),USD,IE00BYZ28W67,GB,XLON,BBG00HZG5Q96,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
CEU1,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:23,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES VII PLC ISHRS MSCI EMU UCITS ETF EUR (ACC),GBX,IE00B53QG562,GB,XLON,BBG0015XGDZ5,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
JARG,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:11:43,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,AMUNDI INDEX SOLUTIONS AMUNDI MSCI JAPAN SRI CLIMATE PAB GBP D,GBP,LU2469335025,GB,XLON,BBG017BXCBY3,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
SEDY,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:11:46,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES V PUBLIC LIMITED COMPANY ISHRS EM DIVIDEND UCITS ETF USD (DIST),GBX,IE00B652H904,GB,XLON,BBG00286RY63,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
ITPG,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:56:58,CECIL BRANDON,2025-09-30 14:12:02,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES II PLC ISH $ TIPS ETF GBP HDG ACC,GBP,IE00BDZVH859,GB,XLON,BBG00K5SC2S0,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
IUHC,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:01,CECIL BRANDON,2025-09-30 14:16:34,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES V PUBLIC LIMITED COMPANY ISHRS S&P 500 HEALTH CR SECT ETF USD ACC,USD,IE00B43HR379,GB,XLON,BBG00BDQV9P2,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
SJPA,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-03-26 10:43:21,CECIL BRANDON,2025-09-30 14:04:47,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES III PLC ISHRS CORE MSCI JAPAN IMI ETF USD (ACC),GBX,IE00B4L5YX21,GB,XLON,BBG000PHBN01,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
R2SC,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-03-26 10:43:28,CECIL BRANDON,2025-09-30 14:16:46,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,SSGA SPDR ETFS EUROPE II PLC SPDR RUSSELL 2000 US SMALL CAP ETF,GBP,IE00BJ38QD84,GB,XLON,BBG006HGLK13,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
GOUD,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:11:56,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,MULTI UNITS LUXEMBOURG AMUNDI GLOBAL GOVERNMENT BOND ETF DIST,USD,LU2099288503,GB,XLON,BBG00VSH0734,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
SUAS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:03,CECIL BRANDON,2025-09-30 14:12:00,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES IV PLC ISHS MSCI USA SRI UCITS ETF USD ACC,USD,IE00BYVJRR92,GB,XLON,BBG00D32WDN4,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
3ADE,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:56,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,LEVERAGE SHARES PUBLIC LIMITED COMPANY 3X AMD,EUR,XS2337090422,GB,XLON,BBG0113H6DZ2,Traded Products,ETN,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
SNGA,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:43,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE COMMODITY SECURITIES LIMITED WISDOMTREE NATURAL GAS 1X DAILY SHORT,USD,JE00B24DKH53,GB,XLON,BBG000VBVX03,Traded Products,ETC,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
COPB,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:45,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE COMMODITY SECURITIES LIMITED WISDOMTREE COPPER,GBX,GB00B15KXQ89,GB,XLON,BBG01F8BRQJ5,Traded Products,ETC,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
GOO3,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:18:00,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,LEVERAGE SHARES PUBLIC LIMITED COMPANY LEVSHARES 3X ALPHABET ETP,USD,IE00BK5BZX59,GB,XLON,BBG00V3LL8B8,Traded Products,ETN,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
SUSS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:11:53,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES II PLC ISHS EUR CRP BOND ESG SRI 0-3YR UCITS ET,GBX,IE00BYZTVV78,GB,XLON,BBG00BL3S5L0,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
QYLD,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:18,CECIL BRANDON,2025-09-30 14:16:46,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,GLOBAL X ETFS ICAV GLOBAL X NASDAQ 100 COV CALL UCITS ETF,USD,IE00BM8R0J59,GB,XLON,BBG01BG2FMC4,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
EUXS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:43,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES PLC ISHS MSCI EUR EX-UK £ HDG UCITS ETF DIST,GBX,IE00BVDPJP67,GB,XLON,BBG008D8GS38,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
VUSA,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-03-30 12:16:40,CECIL BRANDON,2025-09-30 14:16:31,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,VANGUARD FUNDS PLC VANGUARD S&P 500 UCITS ETF,GBP,IE00B3XXRP09,GB,XLON,BBG003241JV5,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
AASU,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:31,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,AMUNDI INDEX SOLUTIONS AMUNDI MSCI EM ASIA,USD,LU1681044563,GB,XLON,BBG00KDPX632,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
SPX4,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-03-26 10:43:28,CECIL BRANDON,2025-09-30 14:16:45,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,SSGA SPDR ETFS EUROPE I PLC SPDR S&P 400 US MID CAP UCITS ETF,GBP,IE00B4YBJ215,GB,XLON,BBG0169QGK51,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
IBTS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-03-26 10:43:27,CECIL BRANDON,2025-09-30 14:16:43,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES PLC ISHARES $TRES.BD1-3YR UCITS ETF USD DIST,GBP,IE00B14X4S71,GB,XLON,BBG000J13Q69,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
US71,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:11:59,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,MULTI UNITS LUXEMBOURG AMUNDI US TREASURY BOND 7-10Y UCITS ETF,USD,LU1407888053,GB,XLON,BBG00D6PPY70,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
TRS5,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:12:01,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,SSGA SPDR ETFS EUROPE I PLC SPDR BLOOM 3-7 US TRSY BD UCITS ETF,USD,IE00BYSZ5R67,GB,XLON,BBG00C5YHJB1,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XDPU,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:11:48,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS (IE) PUBLIC LIMITED COMPANY X S&P500 4C,USD,IE000Z9SJA06,GB,XLON,BBG01809M5H7,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
JRDE,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:37,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,JPMORGAN ETFS (IRELAND) ICAV JPM EUROPE REI UCITS ETF EUR DIS,GBX,IE000WGK3YY5,GB,XLON,BBG012DSBST3,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
3LOI,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:50,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE MULTI ASSET ISSUER PUBLIC LIMITED COMPANY WISDOMTREE WTI CRUDE OIL 3X DAILY LEV,GBX,IE00BMTM6B32,GB,XLON,BBG00Y7B5196,Traded Products,ETC,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
